IDSUCURSAL,NRO_AGENTE_PF,NOMBRE,DIRECCION,LOCALIDAD,PROVINCIA,WESTERN_UNION,ENVIO_NACIONAL,PAGO_FACTURAS,RECARGA_FACIL,HS_LAV,HS_SABADO,HS_DOMINGO,LATITUD,LONGITUD
4295,12249162,CPU COMPUTACION,ESTOMBA 762,BAHIA BLANCA,Buenos Aires,1,1,1,0,Lun. a Vie. 09:00hs a 14:00hs y 16:30hs a 20:30hs,Sáb. 09:00hs a 14:00hs ,,-38.711906,-62.274751
4708,9849169,MINIMERCADO EZE,19 DE MAYO 1141,BAHIA BLANCA,Buenos Aires,0,1,1,0,Lun. a Vie. 08:30hs a 13:00hs y 17:00hs a 20:30hs,Sáb. 09:30hs a 13:00hs y 18:00hs a 20:30hs,,-38.705878,-62.257088
6688,,EL CALDEN TURISMO,LAS HERAS  484,BAHIA BLANCA,Buenos Aires,1,0,0,0,Lun. a Vie. 0900 A 1500,,,-38.716373,-62.257443
6200,,CORREO CENTRO,DORREGO  579,BAHIA BLANCA,Buenos Aires,1,0,0,0,Lun. a Vie. 0930 A 1730,,,-38.719333693878,-62.254934306123
5670,10359088,AGL SEGUROS SM,SOCRATES 1999,BAHIA BLANCA,Buenos Aires,0,0,1,0,Lun. a Vie. 14:00hs a 19:00hs ,,,-38.730174,-62.237537
5784,8159536,AGL SEGUROS DELL ORFANO,ALBERDI 1615,BAHIA BLANCA,Buenos Aires,0,0,1,0,Lun. a Vie. 08:00hs a 12:00hs y 16:00hs a 20:00hs,Sáb. 09:00hs a 12:00hs ,,-38.729382,-62.244638
5801,8159544,AGL SEGUROS SASSI,ITALIA 847,BAHIA BLANCA,Buenos Aires,0,0,1,0,Lun. a Vie. 09:00hs a 16:00hs ,,,-38.732052,-62.264134
5870,5349395,SUPERMERCADO MEGA CRS,AV. GRAL. ARIAS 2141,BAHIA BLANCA,Buenos Aires,0,1,1,0,Lun. a Vie. 08:30hs a 13:30hs y 16:30hs a 21:00hs,Sáb. 08:30hs a 13:30hs y 16:30hs a 21:00hs,Dom. 08:30hs a 13:30hs y 16:30hs a 21:00hs,-38.754388,-62.264717
5273,10359070,AGL SEGUROS PARAGUAY 8,PARAGUAY 8,BAHIA BLANCA,Buenos Aires,0,0,1,0,Lun. a Vie. 17:00hs a 20:00hs ,,,-38.712108,-62.274006
5993,12449387,DRUGSTORE PUNTO 2,BROWN 98,BAHIA BLANCA,Buenos Aires,1,1,1,0,Lun. a Vie. 08:00hs a 20:00hs ,Sáb. 09:00hs a 13:00hs ,,-38.720616,-62.267287
6042,8159621,AGL SEGUROS CID,ALMAFUERTE 398,BAHIA BLANCA,Buenos Aires,0,0,1,0,Lun. a Vie. 09:00hs a 15:00hs ,,,-38.722882,-62.280509
5415,10359079,AGL SEGUROS SAVIO,PARAGUAY 440,BAHIA BLANCA,Buenos Aires,0,0,1,0,Lun. a Vie. 09:00hs a 14:00hs ,,,-38.707758,-62.267816
4931,9849174,MINIMERCADO JUDITH,HUAURA 1441,BAHIA BLANCA,Buenos Aires,1,1,1,0,Lun. a Vie. 09:00hs a 13:00hs y 16:00hs a 20:00hs,Sáb. 08:30hs a 13:00hs y 16:00hs a 21:00hs,,-38.731683,-62.222548
4965,5549034,HOSTEL BAHIA BLANCA,SOLER 739,BAHIA BLANCA,Buenos Aires,1,1,1,0,Lun. a Vie. 09:00hs a 17:00hs ,Sáb. 09:00hs a 13:00hs ,,-38.722415,-62.25598
