IDSUCURSAL,NRO_AGENTE_PF,NOMBRE,DIRECCION,LOCALIDAD,PROVINCIA,WESTERN_UNION,ENVIO_NACIONAL,PAGO_FACTURAS,RECARGA_FACIL,HS_LAV,HS_SABADO,HS_DOMINGO,LATITUD,LONGITUD
3597,5319384,CARREFOUR EXPRESS (721),TRES DE FEBRERO 1380,BELGRANO,Capital Federal,0,0,1,0,Lun. a Vie. 08:00hs a 22:00hs ,Sáb. 08:00hs a 22:00hs ,Dom. 08:00hs a 22:00hs ,-34.56624,-58.44628
3380,10249798,PLENO BELGRANO 2,FRANKLIN D. ROOSEVELT 2416,BELGRANO,Capital Federal,0,1,1,0,Lun. a Vie. 09:00hs a 19:00hs ,Sáb. 09:00hs a 13:00hs ,,-34.557782,-58.460875
3827,6959007,AGL LIBRERIA CRONOPIOS,MENDOZA 2922,BELGRANO,Capital Federal,0,0,1,0,Lun. a Vie. 10:00hs a 14:00hs ,,,-34.563986,-58.462262
3675,5319389,CARREFOUR EXPRESS (739),FRANKLIN.D ROOSEVELT 3002,BELGRANO,Capital Federal,0,0,1,0,Lun. a Vie. 08:00hs a 22:00hs ,Sáb. 08:00hs a 22:00hs ,Dom. 11:00hs a 20:00hs ,-34.560798,-58.466183
3900,5207110,AXION LOS INCAS (972),AV. LOS INCAS 3550,BELGRANO,Capital Federal,0,0,0,1,Lun. a Vie. 00:00hs a 24:00hs ,Sáb. 00:00hs a 24:00hs ,Dom. 00:00hs a 24:00hs ,-34.57513,-58.463028
4502,90049078,SERVICIOS EXPRESS OLAZABAL,OLAZABAL 2193,BELGRANO,Capital Federal,1,1,1,0,Lun. a Vie. 09:30hs a 18:00hs ,Sáb. 09:30hs a 14:00hs ,,-34.558636285714,-58.456194612245
4318,12349048,LOCUTORIO ICARDI II,AV. OLAZABAL 1725,BELGRANO,Capital Federal,0,1,1,0,Lun. a Vie. 10:00hs a 18:00hs ,Sáb. 10:00hs a 18:00hs ,Dom. 10:00hs a 18:00hs ,-34.558975,-58.456386
5112,12449324,TOTAL PAYMENT OPEN SOLDADO DE LA INDEP.,SOLDADO DE LA INDEPENDENCIA 1179,BELGRANO,Capital Federal,1,1,1,0,Lun. a Vie. 10:00hs a 19:00hs ,,,-34.564602,-58.439172
5113,12449325,TOTAL PAYMENT OPEN CABILDO,AV.CABILDO 601,BELGRANO,Capital Federal,1,1,1,0,Lun. a Vie. 10:00hs a 19:00hs ,,,-34.570677,-58.442787
5923,12649034,AGENCIA LOS AZU,AV. CONGRESO 2516,BELGRANO,Capital Federal,0,1,1,0,Lun. a Vie. 09:00hs a 19:00hs ,Sáb. 09:00hs a 13:00hs ,,-34.556075,-58.463544
4956,12649008,AGENCIA MATRAFE,MOLDES 1809,BELGRANO,Capital Federal,0,1,1,0,Lun. a Vie. 08:00hs a 21:00hs ,Sáb. 08:00hs a 21:00hs ,Dom. 14:00hs a 20:00hs ,-34.566323,-58.457174
4960,90049108,SERVICIOS EXPRESS JURAMENTO,JURAMENTO 2588,BELGRANO,Capital Federal,1,1,1,0,Lun. a Vie. 09:00hs a 19:00hs ,Sáb. 09:00hs a 14:00hs ,,-34.563099,-58.458433
